Username,Followers,Confidence,Score_tag,Agreement,Subjectivity,Irony,Tweet
FinesseQueen_1,1994,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""shower the kiddos , watch a lil Netflix till 9 then straight to bed for them"""
Guap_Chop_Shop,570,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Money Heist is a good show on Netflix #ThankMeLater"""
agbawonesta,391,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""Wtf is this WU Assassins on Netflix"""
MoraLopezVictor,775,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@andrea_Esquer Mira Under the dome en Netflix"""
bordelins,207,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""indo ver supergirl na netflix"""
GlorryyQ,70,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RonnieFieg Mind Hunter on Netflix"""
OmegaXenonaut,146,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@spectralnight @charlyne_yi Here, I'll do it for you:
@netflix get on this immediately"""
CaddieChris814,2716,90,P,AGREEMENT,SUBJECTIVE,IRONIC,"""@1legchad @netflix Documentary or just a tv series? I like criminal minds."""
butera_DM,37,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Good girls!! Trinks!!"""
inksquid43,138,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@SubtitledAnime Browser Netflix lets you do screenshots.
Worst case scenario you take a pic with your phone"""
bohenhawk,315,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Check out the miracle season on netflix"""
Tabitha_samuel,7850,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""PSA: Netflix added all of the Sky Kids movies. 

Ur welcome."""
MikeSmith_91,224,92,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@MarkDuplass @letterboxd @netflix Paddleton is a fucking masterpiece and should be universally celebrated!"""
yeetothehaw123,6,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""bitch u finna always b Peter... but either way ily"""
_adeshewa_,257,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""So I started watching this show and I love it. However,  it came to my understanding that every other episode was a country, but when it came to African cuisine, a vast diversity in food was ""flattened"" into one, when we have over 50 countries a lot of flavours and history."""
Stingray_travel,776,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Elvis meets James Bond for the new Netflix Elvis secret agent animated show. Coming soon. https://t.co/6y66Fk4ScV"""
_DeanHarrison_,388,92,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Awesome, but not that vacc shot."""
tgifcfwbtscssd,55,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""cant remember that netflix series that features filipino demons."""
_xttoshire,348,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I love yOU https://t.co/mSpgW0sPdh"""
Lour_904,223,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Y'all go watch dat shit zoo on Netflix. Promise y'all gone start putting sum respek on these animals names. A nigga be friendly to roaches now"""
ReelTalker,17597,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@reelsistas That's the hulu package i was looking at, but that's more than half my cable bill. Add amazon and Netflix and i may be only like $10 off"""
markomurray1,42,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Imagine being such a bad bastard that Netflix made an original show about you."""
3lawyyyyyyy,349,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@ll6eeffaamm Al7mdllah netflix a lifesaving"""
judithkoomson_,344,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Watched Lady-like on Netflix,,,why is that lowkey my life"""
BrettoMarcus,21,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Looking for a good show to watch on #netflix? Check the The OA on netflix. #Mindhunters #notmindhunters."""
gotturtle,34,86,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""I feel like Netflix fails to understand what anime is all about.
It's not as bad as people blaming video games for violence, but it definitely feels like a heartless attempt at making more money."""
YaconJoy,170,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@_alwaysKIANO @PaderTim @iamginoroqueiv @_kiatakahashi Netflix

#KIANOFirstMallShow"""
Stamy12,75,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Alancumming @netflix pick this show up!!!"""
CoreRiskWitness,76,91,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@HyapatiaLee It depresses me to no end when I see the ""newly released"" films now days.  They are almost all &amp;%^#@$ comic books!  I still get Netflix DVD films delivered bc they have films I'd never get to see otherwise, but pickings are slim.

Many of the BBC series are excellent, though."""
MoonMonsta,1576,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Eeeeeeegh. They took The Raid off Netflix."""
elbowpunches,169,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I do this every time lmaooo"""
nicofernandez1,244,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@abigailchaves1 Apache en Netflix"""
thegermgerm,190,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Making some mac and cheese and then finally gonna check out the new Invader Zim on Netflix. It looks pretty awesome lol https://t.co/sEfGA8a5bR"""
belsouzax,314,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""A netflix suas ta travando?"""
mtirmz1,869,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""F off victorious is on Netflix omds"""
CANTDEALDOTKOM,3747,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Seen ""He's Out There"" on Netflix yet?

https://t.co/YfVmTmaAOM"""
MattNooch420,195,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@GlabrousNito Big props to Netflix for getting this season up really quick again but I had stuff on and not been able to get to it unencumbered until today. My usual m.o is to smash it all then watch it all again with more attention then start back from s1 e1 and run through them all again lol"""
jiggy_jai,1633,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Good shows on Netflix?"""
ussnwe,814,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""again"""
stephykay42,640,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""My bf skips the friends themesong on Netflix and I have never thought about breaking up with him more."""
laurenjuddyy,37,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Finally"""
whtabtpineapple,934,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Charlize Theron really is involved with quite a few Netflix productions."""
evaanya_,343,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""This show is really good guys, get widdit."""
Lipzaholic8gma3,3,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@tiffanyhaddish #theyready @netflix @ Woodside, New York https://t.co/1HYF8tjLBO"""
itsquinnb,142,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Put it on netflix . I rest my case"""
TeaMoon__,164,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Season Two of Mindhunter dropped on Netflix, fucking took you guys long enough jesus! I'm so excited tho I need snacks, I need ALL the snacks right fucking now!... and Pizza!"""
ClassicalToday,14598,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Question - Which classical piano song in the Netflix serie Mindhunter, Season 2 Episode 3 https://t.co/fozMMQcH5B"""
momofsonsandpup,4072,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@1legchad @netflix Hmmm, haven't heard of this one yet.  Guess I'll join you from afar and stay in and cool in this merciless heat and watch a show.  It won't scare me with jumping out spiders or anything will it?  C'mon Chad, don't let Mama get scared."""
FoxytheKid,163,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix is the Equinox of streaming services."""
boneknightmare5,96,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Shoq @JeffSharlet I finished episode 3 last night. Netflix is on a roll exposing these #Deplorables #TheFamily #DougCoe"""
hawkeyejoe601,31,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@elev8academy @SpencerRattler @Elev8QBacademy @netflix Talk about a couple narcissistic personalities."""
jockhag,533,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""I invoice my mom an extra $9 a month to use my netflix subscription to pay for my porn subscription, there I said it"""
KelcieHill2,1,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""The OA needs our help. Join us and #WatchTheOA @netflix @britmarling @z_al https://t.co/tkKmJn4IJF"""
sarr0x,861,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""All that is beautiful is Netflix https://t.co/oJT7oxFC06"""
tylerroy97,28,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Sam_Scobey gotta get me some netflix"""
Mara_mai1140,144,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Where tf would i be without netflix?"""
CCagsie23,140,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@_alwaysKIANO @iamginoroqueiv @_kiatakahashi Netflix

#KIANOFirstMallShow"""
Frank_Pharter,3169,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@TheMicheleWojo Mind Hunter has a new season on Netflix."""
DoubleJ_731,9,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@solomonster Very much appreciate the Tubi TV suggestion! I've been stuck since Netflix stopped uploading newer seasons. You da man! https://t.co/FWbbQxS1XF"""
ebonyangele20,2558,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@theofficialsayd Mine is good as well just drink some wine and watching some Netflix."""
KnittedKittie,1482,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""#RevokeA50 

#TheGreatHack   Netflix

#StopBrexit"""
iamstevdel,19,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""If I was a millionaire I'd probably still be on someone else's Netflix, I don't even know who's paying it tbh"""
Bat_Girl76,177,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@MattGordon2019 Syfy has a history of it too. If you are looking at the Disney Netflix I would blame both but mostly Disney. Netflix had the licensing to these characters but Disney still owns them."""
lbanter1,1866,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""You should watch The Great Hack on Netflix"""
KeithByrns,31,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@ZaslowShow @TheAmericansFX Good show is Dark on Netflix"""
JoeAyinde,900,90,P,AGREEMENT,SUBJECTIVE,IRONIC,"""That Rockos Modern Life special on Netflix is...interesting to say the least"""
softlylukes,574,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@midnightIys Watch Netflix"""
a_ttate,935,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@reelsistas I did, but since I only wanted a few channels and had to pay for two extra tiers to get them...meh. It was just $40/month but since I already have Netflix, Amazon, Showtime, and Hulu, that $40 for 3-4 channels wasn't 100% worth it."""
reggiep08,493,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""PSA: Rocky - Rocky V are on Netflix!"""
nothinbutrash,278,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""VOLVIERON A PONER AHS EN NETFLIX"""
NoelMu,17997,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""An ICYMI thread if you need something to read on a Saturday night. First up: This week's LAT VOD column, which includes the well-observed juvenile delinquent slice-of-life LOW LOW: https://t.co/YgnUDF08dt"""
1610miles,514,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Did Netflix really take them from me?? They really had the audacity?? https://t.co/qChv1I7Dv2"""
mrknowbodypodc1,130,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@black_mixed Netflix ?"""
Yovi_Feliz,464,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""They put the Invader Zim movie on Netflix."""
alexandraraine,533,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""The second season of Mindhunter is now on Netflix, so if you need me - you know where to find me (in my bed for the next x amount of hours)"""
OfficialKDFord,2119,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@fairchildsmoak I doubt it will be on Netflix, it's not on mine."""
KnittedKittie,1482,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""#RevokeA50 

#StopBrexitSaveBritain 

#TheGreatHack   Netflix"""
justnally,53,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@MarkDuplass @netflix Watching Paddleton tonight!!"""
Josmpd21_,2111,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@sirtanatos En Netflix, bro"""
HeyYoungB,178,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix"""
squids79,435,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@JhonenV @netflix Since I've watched your movie it really blew me away some of the parts of the movie was Japanese anime I didn't you like anime Jhonen I bet you like JoJo bizarre adventure because it has vampires in there but did you know in Japan they have a yokai that's a vampire and it hops"""
ronieluke,449,86,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Angela Basset does not age, she looks so good!! That was a great movie Netflix!"""
AnneHathabae,30427,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,""".@NetflixFilm @netflix 

I hope you guys are having a great weekend. Can you drop Anne Hathaway and Ben Affleck's trailer to The Last Thing He Wanted.
We've waited patiently.

Thanks https://t.co/mqK7qmLsAo"""
domhowardbot,50,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""bellamy netflix dead inside ???? kanye west /mu/core zef mommy a albarn ate my best friend AM I A DRUMMER????? A A A AA A A  A .@mattbellamybot"""
The_Rebel_Queen,1947,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Weite most active supporters #SaveTheOA #watchtheoa  https://t.co/3jvgwwCgOw"""
tinawargz,2740,100,NEU,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Blue Jay is a top 5, watch it unless you hate feeling love and human connection and being reminded why being alive is wild and sad and worth it!!!!!!!!!!"""
renanmav,177,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""netflix me vendo abrir friends: https://t.co/KlYty8Hz9K"""
jalen_nelaj,1233,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""ok now i wanna watch that new anime on Netflix"""
jsmpaleg,1847,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""You'll be our Peter Kavinsky. Forever."""
aesch21,244,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""Should I be concerned that my go-to Netflix show to nap to is Criminal Minds?? Asking for a friend"""
sadomasoshis,497,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""j- jacob?"""
KnittedKittie,1482,86,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""#TheGreatHack   Netflix. Watch ti see why the Referendum was undermined and was not free nor fair.

#RevokeA50 

#StopBrexit"""
Jhade_anne,387,100,NEU,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I hope this show lives up to its expectations once it finally drops"""
IVYBLADE78,192,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Check this out: earn free gift cards from Amazon/Walmart/Paypal/Netflix and more! https://t.co/XCDS9h8o2C"""
sheraswordd,0,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@netflix @netflixfamily @NXOnNetflix WHERE is Twelve Forever season 2???? I need more ASAP!! #twelveforever"""
lindsey_caylor,318,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""blue jay WRECKED me i love it so much"""
MaItezer,119,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@KeelanG01 @D3N12_ ooh sorry i forgot you surrendered 1 game and went on netflix to save your precious elo freak"""
SincereSoprano,287,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""My favorite show on Netflix. Binging this new season tonight with the wife. Quality shit right here!"""
taeteil,206,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""my highlight for this summer is watching every k drama on netflix https://t.co/lVWJZyTaGZ"""
4Nicon,46,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@NetflixFilm @netflix So you're talking about @britmarling and @The_OA right?
#SaveTheOA https://t.co/iTSJZvjBHZ"""
MagiCarpeRider,194,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Mother commandeer my PS4 to watch Netflix yuh rh"""
Jesse_L2,12,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@tajjackson3 Doing our work!! Netflix &amp; chill will have to wait

#LiesOfLeavingNeverland"""
brony_247,38,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@edskudder @netflix @Nickelodeon Ah shoot. Just noticed a typo. *were"""
KaseyCarboni,755,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""The first frame of Enter The Florpus set off extreme laughter from all of us that didn't stop for the rest of the movie. It is my new favorite thing. GO WATCH IT!!!
#invaderzim #netflix #entertheflorpus #nickelodeon #cartooon #gir #dib https://t.co/Dc2feWpLgd"""
zwimmy,1137,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I'd love to be hyped for these new Netflix specials but I have only very faint memories of watching Rocko's Modern Life and I honestly can't recall Invader Zim ever airing in Canada."""
TAccattato,131,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Diabetes? Autism? 
Watch The Magic Pill on Netflix and tell me what you think. Have you done this diet yourself? Let me know.. https://t.co/Zcy8RFHNKb"""
chrismpepper,2430,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@FennecMusic @netflix I am so excited"""
hivelian,73,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@Forbes I love @hulu and will continue to pay for it solo. I also love @netflix and will pay for that too. @Disney in general can eat a dick."""
ImChispa,225,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@KazkelAlts @FlameConfigs Netflix https://t.co/KIxJfPWIjw"""
harrystyewls,8021,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""vendo rep tour na netflix amoo"""
end_hits,241,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Paddleton is amazing"""
nichijouclimax,801,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""CAN NETFLIX STOP BEING COPS AND JUST LET PEOPLE SCREENSHOT VIDEOS"""
EkomAK,583,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""#NW how to get away With Murder S05

#serie #tvshow #tvseries #netflix https://t.co/2BUOjJM4lm"""
KaktusKaktus,382,81,P,DISAGREEMENT,SUBJECTIVE,IRONIC,"""Watched the first episode of #Diagnosis on #Netflix and am pleased to see that they also show the stuff u usually don't see. Like how the girl was being sued by 3 doctors for not being able to pay the bill, despute them not really helping her."""
moistboyspod,6,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""For fans of the #netflix release #evangelion or #anime in general you can: 
Listen to (Here's The Thing About) Evangelion by Moist Boys on #SoundCloud
https://t.co/urDlwY3gYw"""
backtlourry,2676,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Dennver_W cama e netflix mo"""
MRiziotis,0,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@nytimes @netflix well that might be interesting. but it would be even better if you renew The OA! #RenewTheOA"""
turboterri12,159,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@CaddieChris814 @1legchad @netflix This is my boy https://t.co/JXoS1WUYZK"""
VanHorrorShow,13,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Dear Netflix, yes I watched Trailer Park Boys- NOW STOP FLOODING ME WITH ""stoner comedy""
Trailer Park Boys is funny, Seth Rogen &amp; James Franco movies are funny- But I could care less about ""stoner comedy"""""
erikakristaaa,272,91,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Well this just broke my damn heart."""
bri_clements,283,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""If you have any doubt that the religious right and the NRA are in bed with Russia and they are working together against Democracy, watch #TheFamily on Netflix and all doubt will dissolve."""
youralibii,2500,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""I damn well love it!!"""
Xenius101,425,97,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Apparently in the @netflix show 'Another Life' the @elonmusk space station takes 92 minutes to orbit the earth.  Fun shout out!

Not sure what year this show is supposed to be, but @SpaceX hasn't been mentioned yet."""
Mageba_Zulu,1763,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I think Netflix Can  survive Disney. But man it's going to be a bloodbath"""
theYahzee,229,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""I signed up for @netflix recently to watch #StrangerThings 3 &amp; stumbled upon #BoJackHorseman. and it turned into my favorite animated show ever. I can't believe how fun, smart and deep it is. It touches more than a few notes for me personally &amp; it's both depressing &amp; hopeful"""
Dope_Danny,222,98,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""Watching 'The Pyramid' on Netflix and this is an amazingly badly written horror movie."""
FlareUchiha,113,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@GrimboTrash yeah and now the movie is on Netflix"""
AmberTussle,134,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@missoularedhead The Casketeers. Netflix."""
Oops_ITweetd,843,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""That movie Sextuplets on Netflix funny af"""
Murpster,55,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@NetflixFilm @netflix And yet you pull the plug on an auteur like @BritMarling and give us derivative science-fails like Another Life. #SaveTheOA @Netflix"""
iroquoisridgeFB,48,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""New season out now on Netflix. Check it out! https://t.co/Kx5iF9qgNX"""
YosmairaOchoa,78,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@ItsTraceyAshley @TiffanyHaddish @NetflixIsAJoke Loved you!! Cracking up watching you on #Netflix #theyready"""
xavbalor,606,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""i just finished all of the seasons of mock the week that are on netflix so im watching them again"""
FelNez63,187,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@MogranTweets @strongblacklead @RaisingDion @WainwrightAE @JasiahYoung_ @michaelb4jordan @netflix Once again, SBL shows what a pathetic joke and NMFF
they are. #MoreErasureOfDSBlackWomen #PaperBagTestIsAliveAndWell"""
TheGeekyAmreeki,58,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@NetflixFilm @netflix Yeah...No."""
collarbby,166,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@HlMEROS_ omg like......she only knows how to use facebook, netflix and instagram"""
mcutaron,14922,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@dwlrlmin my netflix has s1 through s7"""
The_Rebel_Queen,1947,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""This is fucking commitment, understand that @netflix ? #SaveTheOA #TheOAisReal"""
KIANO_OFFICIAL,16799,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix. Eating Out. Bar. BEACH. Markets. Sleep In. Coffee. Read a Book &amp; Meet Friends. Family Time.
Adventure to Relax. Hahahah

#KIANOFirstMallShow"""
jamesruffy_,239,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Going on a nostalgia trip watching Mighty Morphin Power Rangers on Netflix tonight"""
MarleneMoeee,698,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Unbreakable Kimmy Schmidt on Netflix is actually kinda funny"""
itsdbear,32,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@Brauner02 Juste is such an underrated Belmont.  Literally everyone forgets about him (fuck, even Leon got a cameo in the netflix show)."""
AirForceTuan,1618,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Addicted to Dark. Good job @netflix"""
JaimeSachiko,422,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@BillyCorben @netflix The sucker transitioning scenes crack me up!!!! https://t.co/5mZfCSiDGS"""
sickofali,178,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Me going on Netflix or prime when Hulu replays the same advertisement on every break https://t.co/PEQZEqdQR3"""
Ayee_santos93,84,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""All I truly want is to see @nlyonne Portray #JanisJoplin @netflix. Make it happen! https://t.co/IGoZCsBldY"""
KenVaill,64,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RALPHsGEEKTIME @mindhunter @netflix Bill is really great this season, especially the scene with CM"""
AFCSterling,503,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Kathbum If I saw it live, I still have to watch it on Netflix? What am I talking about? I already did. Numerous times."""
agbawonesta,391,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Still watching it.  Still BS"""
savetheoaisreal,65,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Have any fans of The OA also seen Twin Peaks? Just because a show is not mainstream does not mean it has to be canceled. We need to allow artists to finish their stories and make them free to spread their art. #TheOAisReal,@netflix save The OA give Freedom to @britmarling @z_al https://t.co/SdCmXvlxjL"""
KnittedKittie,1482,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""#RevokeA50 

#StopBrexit 

#TheGreatHack   Netflix.  Please watch."""
ladydee1224,408,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@SnoopDogg @HigherBrothers @netflix This show is the bomb. I love kung fu and i am enjoying this so much i ate all my snacks"""
DeborahAllen3,4059,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Excellent in-depth interview by #MarkLevin with friend #JacoBoyans on important new movie called  #EightDays... #Netflix and other outlets.. etc... Topic: #HumanTrafficking #SexTrafficking #ShareTogetherNow Go to: https://t.co/PlXNIlUUPW https://t.co/BBzMyfgrzL"""
lenanguyennnnn,445,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@_yadiracyrus LMAAOOO. True and Bartelby from True and the Rainbow Kingdom on Netflix. I literally laughed out loud."""
banas51,6250,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""#auspol 
Is the religious group  in usa part of the worldwide push to take over world
Is Ipa
Morrisons church part of it
This is on Netflix https://t.co/SzY6SA5yld"""
collagekids,84,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Y'all love #Netflix and you love #anime check out those two worlds combining with #evangelion"""
Nukalegend,11,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@stuffthatsurvi1 @JhonenV @netflix Got a dad bod going on."""
Cathaleen_Chen,1037,92,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""hulu's plus one is better than every netflix romcom original i've seen. @hulu why tf didn't you market the damn movie? why did it take me two months to see it??????"""
fredieka,626,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Streaming: Netflix and the Obamas raise the stakes https://t.co/cX3YvRilnt"""
ti_coach,80,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@chalkomilk Hotel room, Netflix, pizza, whiskey.  Good times!"""
dykeinspace,416,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""The Hunting of Gill House is really that bitch. One of the best Netflix originals by far. https://t.co/P4Fw0nmyMh"""
ProfessorJGreen,901,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@flame_monroe great job on @netflix @TiffanyHaddish special"""
969thekat,9139,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""This Netflix Horror Movie Has Viewers Sleeping With Lights On For Weeks | Paul Schadt and Sarah Lee | 96.9 The Kat https://t.co/DjenkFfcdN https://t.co/9S45Lf9HMz"""
