Username,Followers,Confidence,Score_tag,Agreement,Subjectivity,Irony,Tweet
2PT0TURBO,266,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,|"@NoPlaceLikeRoam @LADowd @RepCummings #USofApathy Want to understand Baltimore and it's culture. Go to HBO and resurrect "The WIre". this is as close to the truth as you will ever get. Then again, nobody in America really cares, as this country continues to implode domestically and internationally."|
KejongW,139,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@HBO Is swallowing your own load a thing? #SuccessionHBO"
London_Lady,23032,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"@21MillionSeries @AmazonStudios @Britflicks @HBO @hulu @NetflixUK @CityAM_Crypto @jonas_karlberg @JRSTrading @johnpcorr @evankirstel @MinaArthur @NickAyton @renderyard @urbancohort @craigvallis @Chainstarter Looks awesome guys!"
boogiebutters,442,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@HBO Go watch #ChernobylHBO"
Tree_Gaming,149,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"@voodoorayray What is that on? I don't have HBO anymore. Been sifting through Hulu and Netflix lately lol."
MGSMPodcast,95,98,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"happy #PodcastTuesday! Here's your update: We've got a new recap series for #SuccessionHBO! Plus we have a backlog of other recaps for other HBO series like Chernobyl, Big Little Lies, and Euphoria! Happy Listening!"|
LorenzoPratesi1,164,97,P,AGREEMENT,OBJECTIVE,NONIRONIC,"@thedailyjaws @HBO I saw it in Italian TV for the first time in 1988 when I was 12 years old."
MillieCordelia,977,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"#Gotham #SaveGotham @warnerbrostv @DCComics @warnerbros @netflix @HBO @EPIXHD What was most remarkable about Gotham's Penguin was that it was the first time a live action version of this classic Bat-villain had been so beloved. https://t.co/IMOyOY50yp"
CBSLocalSports,5256,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"Hard Knocks for college football? https://t.co/kowSyaKS2U"
MGSMPodcast,95,98,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"Happy #PodcastTuesday! Here's your update: We've got a new recap series for #SuccessionHBO! Plus we have a backlog of other recaps for other HBO series like Chernobyl, Big Little Lies, and Euphoria! Happy Listening!"|
LakeElysia,338,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"@nourgalopoulos @sohom_pramanick @getFANDOM @Variety 20th Century Fox still has a first-run licensing deal with HBO that expires in 2022. The acquisition by Disney does not affect this. https://t.co/aUzABZtN6z"
shellytheoracle,740,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"@EvelynNFarkas @HBO @MTPDaily @kasie @gmfus Last night watched a show called "Blue Sky Metropolis." History of space program. Turns out a Co tested rocket engines AND nuclear reactors not far from Los Angeles. In '59 a reactor blew up &amp; melted down, a bigger event then 3 mile island. Never disclosed by gov. @BulletinAtomic"|
GCosmopolita,35280,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"#GenteCosmopolita : #espn : Sources -- HBO, 4 schools discussing access show - https://t.co/dX6siymV4E"|
peralxtiago,977,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"I SPENT MY 20 GB OF DATA WATCHING GAME OF THRONES ON THE HBO APP we-"
XxEnceladusXx,99,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"There's still Two-Face's arc to discover. If we had more seasons... #Gotham #SaveGotham @WBHomeEnt @DCComics @TheDCUniverse @netflix @hulu @amazon @AmazonStudios @TheCW @SYFY @SyfyWire @ABCNetwork @AMC_TV @BBC @FreeformTV @FXNetworks @HBO @nbc @Showtime @STARZ Pic = farfaraway https://t.co/qd6DzpicQZ"
ochmaa93,9,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"watching Chernobyl HBO"
fitzonsportsbsr,183,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,|"I badly wanna see Bama. And I never thought I'd say those words

Alabama, Arizona State, Penn State, Washington State in negotiations with HBO for "Hard Knocks" type show - ESPN, reports  https://t.co/1nj6MllIsk"|
DavidMerice1,83,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"Report: Alabama, Penn State among schools lined up by HBO for Hard Knocks-style show - NBC Sports #HardKnocks  https://t.co/DGvVFb3siO"|
harleypartsman7,81468,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"GAME OF THRONES CATSPAW BLADE Official Licensed NEW HBO Valyrian Steel 1 of 2500 https://t.co/l0NS0meHRa please retweet"
jervonagorham,319,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"WAIT WAIT WAIT @LaLaMilan is in her bag! I JUST SAW HER ON HBO #ABlackLadySketchShow"
WIdakidsoFI,1227,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"The black girl skit show on hbo got everybody in it"
DimondJake,781,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Mike Leach on HBO?? Yes please!!!!"
fitzonsportsbsr,183,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"I so want to see Alabama. For the sole purpose of distracting them. 
-----
Sources: HBO, 4 schools discussing access show https://t.co/Ei6tE3jWHK"|
WhatCharli,371,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"I love this so much. Also HELLO @K_bowes tweet!"
TVMoJoe,42728,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"Big D.C. Comics weekend on cable, part I:

TV premiere of #AquaMan drew 2M viewers on HBO Saturday, not counting streaming. (Sunday encore=1M more). It notched a 0.59 A18-49, tying LIVE PD as the night's No. 1 program in demo on b'cast or cable TV. (WONDER WOMAN did 2.8M Feb '18)"|
politricks_1,8,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"(What Remains For Kurdistan &amp; A Celebrity Megachurch: VICE News Tonight Full Episode (HBO)) - https://t.co/HefNGLqJMv https://t.co/bsn4KPLbgq"
eslafleur,2881,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Also watched Chernobyl already"
R2RN2,473,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"@camerouninema The next HBO series haha."
FieldGulls,28771,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,|"Browing NFL youtube channels. Lots of teams have Hard Knock similar training camp series. It's honestly pretty satisfying, as if your team had HBO following them. Unfortunately the Seahawks have virtually No content like that. Behind many other teams."|
MillieCordelia,977,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"#Gotham #SaveGotham @warnerbrostv @DCComics @warnerbros @netflix @HBO @EPIXHD It took Gotham to create a live action Penguin who was relatable to the audience. https://t.co/p9VY2X96dv"
assashcitty,1746,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Is HBO Go worth it???!"
abbiedressler,1305,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Anthony Gonzalez - HBO's "Icebox" https://t.co/hkOsPyPkAo via @YouTube"
hotmfnkarl,125,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"WE CANT PAY OUR PLAYERS GTFO. Another chance to profit off unpaid students. Ridiculous"
alisalahio,431,92,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,|"@ballmatthew @JIC94 I don't think it would die, but if content becomes very fragmented I don't see why it wouldn't shrink.

Sure they have originals, but so does Disney &amp; HBO"|
seattlemade,242,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"We had it when it counted. Real Mike Rob."
MGSMPodcast,95,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"Happy #PodcastTuesday everyone! We hope you're having a great start to your week. Please let us know what you thought of the season premiere of #SuccessionHBO! #Succession #HBO #NewEpisode #WaystarRoyco #RoyFamily #LoganRoy #KendallRoy https://t.co/1KgZWr6nnd"
Bill_Jubran,1246,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"@realDonaldTrump Nobody wanted to see you, that's why you borrowed a baby. And how did your tv automatically switch from Fox News to HBO?  And how do you "accidentally" watch something for an hour? The remote is easy to figure out. It's not an umbrella."|
AugustadSays,91,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Sex Education: Last Week Tonight with John Oliver (HBO) https://t.co/4gKKukm6TX via @YouTube"
bo_yusa,25,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Big Things"
akhilaandthebee,164,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"O B S E S S E D with #SuccessionHBO you are killin it @HBO"
zrakMalogMeseca,62,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"@Semoriil @33_TREX @ConflictsW @AuroraIntel Alas, whoever watches HBO production will keep hearing the Geiger counter sound forever, even when they put 2 minute popcorn in their microwave."|
yyy17652,28,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"New trending GIF tagged sexy, hair, hbo, badass, hair flip, slowmo, hairflip, kelly rowland, flip hair, kellyrowland, ablss, a black lady sketch show, looking hot, black lady sketch show, ablackladysketchshow via Giphy https://t.co/aCrOT7ALAB https://t.co/qX8B3B9mVb"|
seinfeld_fan,18,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,|"Daily Podcast: The Hunt Controversy, Aladdin 2, Star Wars: The Rise of Skywalker, HBO Max, and ... https://t.co/brFmA58vGA"|
seinfeld_fan,18,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"HBO Max eyeing 'Big Bang Theory' and 'Two and a Half Men' in $1.5 billion deal https://t.co/cVi8dx6tdY"
MillieCordelia,976,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC,|"#Gotham #SaveGotham @warnerbrostv @DCComics @warnerbros @netflix @HBO @EPIXHD Season one Oswald could be tragic, comical, ruthless, vulnerable, brilliant, and naive all at the same time. The complexity of the characterization elevated the material. https://t.co/OMJ7a7QijN"|
sarahcpr,54761,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"Breaking: HBO green lights civil war-era drama about a family fighting for control of the plantation, called SECESSION"|
Fussel_kopf,129,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"@JuddApatow @MTV @Viacom Are you still coming, with this nonsense?
HBO puppet. https://t.co/MGlMMyHO5L"|
TheOneToughNerd,131,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,|"Take a minute to read.
If any of you are Slenderverse fans, helping out if you can would be awesome. I know these artists would GREATLY appreciate it."|
spideysdagger,180,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"we getting euphoria season 2 next year laid ease!!!"
uben123,818,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Authoritarianism: Last Week Tonight with John Oliver (HBO) https://t.co/w3RjF60xCa"
BobbieFace,10,86,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,|"@RealTimers @billmaher @JoeBiden @HBO A "Senior Moment" is not a Lie, it's usually a fact that gets garbled a bit when that person speaks.  Trump, on the other hand (Both Hands if you Will) LIES every time he opens his mouth, which is just Plain Old Fashioned Lying."|
BoSnerdley,74131,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"Russia Orders Evacuation of Village Near Site of Nuclear Accident https://t.co/O4oecPp3OX &gt;&gt; Guess this will be a Netflix or HBO miniseries someday. Tragic."
MT2o_,117,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"Somebody give me show recs!! i just finished greys anatomy and dont know what to watch now... it could be on netflix, hulu, hbo, amazon"|
cafebusteloking,3175,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"the day i cancelled my hbo subscription i missed lin playing a teeny cactus in a glass jar? sounds about right https://t.co/L744kOaAKH"
wendybpr,494,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"Everyone saw @HBO #Chernobyl right?"
CavemanRick,44,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"HBO Hard Knocks: Oakland Raiders Live Stream: How to Watch Online #HBO #HardKnocks #Raiders https://t.co/biUCzGlcsW https://t.co/2eOUG4OzDj"
Coach_Rick12,93,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"HBO Hard Knocks: Oakland Raiders Live Stream: How to Watch Online #HBO #HardKnocks #Raiders https://t.co/YvB028PQhT https://t.co/IXx6r0EL5e"
CavemenRadio,65,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"HBO Hard Knocks: Oakland Raiders Live Stream: How to Watch Online #HBO #HardKnocks #Raiders https://t.co/7fsiz7X8zk https://t.co/JCcjqEn2ex"
wielisc,94,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"Russia creating a live action sequel of Chernobyl to own HBO is very 2019."
BXReporter,2563,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"HBO Hard Knocks: Oakland Raiders Live Stream: How to Watch Online #HBO #HardKnocks #Raiders https://t.co/kbYbhI8Xdi https://t.co/728P3GlajZ"
FrankieFTobin,719,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"@akhilaandthebee @HBO i think i'm going to begin starting every day by playing the theme song at full volume and psyching myself up"
dayee22_28,147,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"Im sooo excited for Little Women, I remember many years ago we watched this multiple times in HBO"|
jobzel_intern,197,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"Fall Intern - HBO Max Business Development &amp; Strategy - Turner https://t.co/ZlBvVFHSIy #internship #intern #jobs #hiring #hr #Tchat #Diversity"
MillieCordelia,976,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,|"#Gotham #SaveGotham @warnerbrostv @DCComics @warnerbros @netflix @HBO @EPIXHD Oswald got into one near fatal experience after another, but he was the ultimate survivor. https://t.co/Zhrq8b4LIz"|
erikadreifus,5541,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,|"Watched the first two episodes of @HBO's #OurBoys last night. Difficult viewing. Surely difficult to write about, too (especially to write about it *well*). Kudos to @AbrahamJoseph for taking on that challenge."|
tvrecapsreviews,633,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"HBO's #OurBoys Series Premiere (August 12):

9PM: 0.03 rating / 0.124 viewers
10PM: 0.02 rating / 0.100 viewers

https://t.co/ot2qNzkNCC #HBO"|
abrahamjoseph,13050,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,|"@erikadreifus @HBO Aw, thanks Erika!"|
duIceangel,865,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"@velvetlust think you gotta get the hbo add on as well."
breannadela,530,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"lol who said this"
KamerX2,263,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"@VanityFair This Robson?

https://t.co/xhRK0dFf1y

#IKnewLeavingNeverlandWasBS #FactsDontLiePeopleDo #Oprah #HBO #LeavingNeverland #Emmys #MTV #MichaelJackson #AlternativeFacts #BlackHistoryMonth #MJFam #Lies"|
taziobadalament,170,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"If you have hbo check out mordecai pretty funny got a few well known actors in it as well"
towo,931,97,P,AGREEMENT,OBJECTIVE,NONIRONIC,"I've recently seen a series on HBO about something that sounds familiar."
respectmyblog,4247,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"Sources: HBO, 4 schools discussing access show https://t.co/lD12m3m7FM via @espn #CFB https://t.co/ZDB9S7HKMS"|
davidaquinley,6274,95,P+,AGREEMENT,OBJECTIVE,NONIRONIC,|"@PeteTheCatTV @amazonprimenow @AnimalPlanet @TLC @TLCINOfficial @OfficialTLC @tlc_uk @HBO @Discovery @BET @ourboys @Lodge49 " @MyLifeIsMurder is a show that's fun and light entertainment, enhanced by well-written mysteries and performances that don't take themselves seriously" @AcornTV 100%/1 #review: https://t.co/FDVNQJneOQ &amp;   
@TiffanyHaddish #TheyReady #NoReviews &amp; more #TV https://t.co/1qm8hw3CTH https://t.co/KqVd7Ptuog"|
WayeMason,10548,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,|"I look forward to watching the HBO special about what really happened, despite the Russian states attempt to cover it up, in what, 40 years?  https://t.co/HMdVKeLFVM"|
cvjc_comedy,77,92,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,|"8/28! Your new favorite show ft. some of the best comics in NYC! 
@silkyjumbo (Comedy Central)
@TheFumiAbe (Asian, Not Asian Podcast)
@mila_doesit (Open Flame)
@Mr_Babbitt (HBO)
Nicole Phoenix (Mad Ethnic Comedy Fest) 
Hosts: @BakerBone &amp; @ariel_comedy https://t.co/sQlAcbNuBm"|
ttexed,1202,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"Artist Joe Coleman has sued HBO for using his painting without permission https://t.co/UOdyU2CXzG"
ariel_comedy,1069,92,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,|"8/28! Your new favorite show ft. some of the best comics in NYC! 
@silkyjumbo (Comedy Central)
@TheFumiAbe (Asian, Not Asian Podcast)
@mila_doesit (Open Flame)
@Mr_Babbitt (HBO)
Nicole Phoenix (Mad Ethnic Comedy Fest) 
Hosts: @BakerBone &amp; @ariel_comedy https://t.co/iIH5erRpu0"|
rycady,3625,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,|"Let's not pretend HBO didn't know exactly what they were doing here, yeah?"|
cutcreaser,4356,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"really hope that hbo + A24 sees my content :^("
WebsiteAbuser,1860,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"@vortmax79 @SluggerBro99 @redmikeBucs Nah bro we need the gov to stop them from competing against Disney, Netflix, HBO cus uh... https://t.co/XG86HBaLJf"|
cinemaven,7741,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,|"@Ldoc32 @HBO @russellcrowe Watched the series with hubby this weekend..he said "the guy playing Ailes deserves an Emmy.. he makes my skin crawl"

I said, it's Russell Crowe

He laughed and told me I was nuts

He was blown away once he realized it was true

Truly exceptional work https://t.co/R5hmUSMqVJ"|
MillieCordelia,977,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"#Gotham #SaveGotham @warnerbrostv @DCComics @warnerbros @netflix @HBO @EPIXHD Oswald's relationship with Gertrude was a fascinating study. https://t.co/IYQsD4Tv4i"
orangelah,222,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"How is Verizon gonna make me pay extra for HBO when I already go over the data EVERY SINGLE MONTH"
CoachBrooksSH,296,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"HBO is stepping into the college football world? Can we get @HBO and @uninterrupted to do the Hard Knocks of the NBA?? We need it!!"
nenye_austen,111,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"@probIemthots @AdayAve Exactly I really want her to do this. Westbury Road Production deal with HBO would be cool"
lookingforlibby,513,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"@levelupdub basic ass answer but euphoria on hbo was pretty good"
EntStrategyGuy,534,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"This is exceptional context for how valuable big blockbusters are in second windows. (The short answer? Very.)"
slinginfin,406,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@LeinoErica @RealTimers @JoeBiden @billmaher @HBO But they did vote Blue twice."
Danaanhi,188,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"Friends let friends borrow their hbo account to watch euphoria"
AugustadSays,91,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Transgender Rights: Last Week Tonight with John Oliver (HBO) https://t.co/x9YUftZo65 via @YouTube"
DomMitchell,12228,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,|"Silicon Valley is one of the best programs out there. I strongly advise you to check it out. So funny. So inventive. With characters you really care about. @HBO, @SiliconHBO @MikeJudge #SiliconValley"|
GregRenoff,11411,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"Sounds vaguely like plot of a @CarpenterMovies cult classic I saw on HBO back in 82 or so. https://t.co/5l256x0bJb"
Force1combat,492,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,|"In comparison, HBO is spending a measly $4 billion on original content."|
DJRoss_72,458,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,|"@AlleyDalley If you have HBO, watch Banshee. Soooo good."|
Iamn0tWill,50,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"@sesamestreet @HBO @PBS @HBOPR You guys might be able to get in contact with the creative team behind Sesame Street and maybe clear up this issue. (an issue that's minor to you guys but major to the autistic community)"
IAmTomHoran,590,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,|"Double me, I wanna know if my stuff was acknowledged in this mess."|
sirRoddick,470,86,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,|"GREAT watch. I can't think of a better advocate of 2A, in addition to @deloecsch to educate on this topic.
Colion Noir: Gun Nuts || Real Time with Bill Maher (HBO) https://t.co/gvWuTj06aG via @YouTube
@MrColionNoir"|
MillieCordelia,977,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"#Gotham #SaveGotham @warnerbrostv @DCComics @warnerbros @netflix @HBO @EPIXHD Oswald could pretend to be humble, charming, and innocuous if he needed to be. But all the time, those wheels were turning in his brain. https://t.co/NFQ4yeeuYf"|
cimurray005,32,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Omg season 1 of Westworld... #HBO #latetothegame"
DevinBushFan,1118,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"I'm a Steelers fan but I will definitely be watching HBO's Hard Knocks tonight."
xtinasterbenz,3627,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"THIS"
uncabo,159,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,|"@kdbonville @billmaher So, the Russians helped him find HBO???"|
LittleLisa1103,18,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"I would love to see this!"
markuliano,65,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,|"@theperrons5 @TishaMosley15 @realDonaldTrump HBO? It was on Netflix, did you even watch the series or just going off of what the liberal masses said about it?"|
JefeLexy,4503,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"I wanna watch euphoria but ian got hbo"
AKARELK,2075,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"I want more yet I know more is just gonna sledgehammer me further leave Fez alone DAMMIT"
treyyy_wayneee,154,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@kay_a_lexx Istg me too lmao. Imma get the hbo subscription when I finish it this last season though."
Victori78458985,34,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"@HBO I like this movie  this is about reach family,  is tremendous  this family this is about their Imperio that  the  Father In an incomprensible man , you have see how is the billionary people I recomendar ."|
PassTheWood_,400,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"@Kay_Schwayze You have to watch, it comes on HBO!"|
DilKhosa,542,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Robin Thede Is Changing the Game With A Black Lady Sketch Show https://t.co/xzIYCCbaJJ via @vulture"
martinsaidthis,848,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"Really looking forward to the final series of HBO International smash hit "Game of Thrones"."
irwinkula,4407,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Alternative Endings https://t.co/2A5juhj2Dh via @WisdomDailyMag this is a much watch documentary premiering tomorrow night on HBO!!!"
john_alot,133,94,P,DISAGREEMENT,OBJECTIVE,NONIRONIC,|"HBO's #theleftovers was a gem and one I'm only catching now, a great cast, story and mystery which I can't get enough of, I haven't binged a series like this since in a while, sadly it was cancelled after S3 but at least they finished it."|
DcatBry,1969,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"@KayDMusiQ @Raven_ofJustice @Variety Are they involved in Warner Bros upcoming streaming service HBO Max?"
WaterRaven,2132,86,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,|"@Auk_Word There was a time that I didn't think The Dragonriders of Pern series could be a film, but now I think it would be great as a Netflix or HBO series. I don't think we're quite up to snuff to do my fave comic atm, Monstress. There are anthro-animal character + huge gods, but soon. https://t.co/GMloG3qSlW"|
TheMSeries1,1191,98,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"Disney+ has won the great streaming service war."
mollylambert,46920,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"the most revealing document about the secret yachting economy at Cannes is James Toback's doc "Seduced &amp; Abandoned" which I think finally got purged from HBO Go"
felah_,1500,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"How have i not been watching this guy

Televangelists: Last Week Tonight with John Oliver (HBO) https://t.co/k1Z2gt9AU8 via @YouTube"|
EntStrategyGuy,534,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"3/ I'm seeing lots of comparisons (including a classic one from #Recode) using market cap to compare size. Which is true that market cap is one measure of size. But so are revenue, EBITDA, profit or free cash flow. Why pick market cap over others?

https://t.co/bpePqf859D"|
JonnyAnderson28,32,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"This story is an absolutely wild read, and well worth your time. 

Also, I am *strongly* of the opinion that @MatthewdAncona should go ahead and write his HBO Russian spy series."|
cagethewicked,246,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"mt babona da hbo mds"
metalincamelot,31,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,|"@TVTimeSupport Search The Righteous Gemstones, they all say HBO and have similar descriptions, the one with the picture and 1.9k followers has the best info including the release date which is this Sunday."|
MillieCordelia,976,84,NEU,DISAGREEMENT,SUBJECTIVE,IRONIC,|"#Gotham #SaveGotham @warnerbrostv @DCComics @warnerbros @netflix @HBO @EPIXHD Even though he was a villain, the audience was always hoping to see Oswald survive another life threatening situation. Now, we want a Gotham sequel so we can have our Penguin back! https://t.co/7Azb8b6y3Q"|
PaceUNews,2911,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,|"Susan Aston, director of acting, was featured in an article marking the 20th anniversary of the HBO hit drama The Sopranos. She reflected on her time working as acting and dialogue coach for the late James Gandolfini. #PaceU @DysonCollege https://t.co/Kvrj3WQrgP https://t.co/XhhKnuDozN"|
UKNoContextTV,22,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"Do you remember this episode of #TalesfromtheCrypt? [22.2368@1353s] #TVWithNoContext #HBO https://t.co/G69dPh9KBI"
rich_jolly,1025,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,|"Great article about Lisa Joy, co-creator of the HBO Westworld series.   She went from McKinsey consultant to producer extraordinaire in a blink!
#management #Strategy #productivity
https://t.co/DnQMR2pm7L"|
That1youknow,58,91,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"@FolkardSimon @NotoriousNas @_MC1107 @Hudson43760434 @miakhalifa Maybe because it's a more easier concept to grasp than seeing an explicit sexual act on TV. Besides even the violence is turned down as opposed to what's shown on HBO or some Netflix originals.."
ruraldogs,955,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"Better safe than sorry is a better route. Still feeling HBO's #Chernobyl horrors."
Paulajaja4,5,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,|"Thank u, darling"|
Alterici,4340,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"@lanedoodlesgood I just finished the whole series and watched the HBO special."
djverbalklint,713,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,|"Sources -- HBO, 4 schools discussing access show finding more ways to make money off the student athlete  https://t.co/mxa34PU1eh"|
isabella_roque,319,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"BEST NEWS EVER"
milohader,911,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"anyway: watch barry on hbo"
wpp98YT,73,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,|"@RiseFallNick My guess, they're saving it for HBO Max"|
SnickerSticker,0,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"@FilmCritHULK What do you think of hbo's euphoria?"
