Username,Followers,Confidence,Score_tag,Agreement,Subjectivity,Irony,Tweet
amolna,1316,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO Killer Mike is quite a frequent guest - why not just have Bernie Sanders on.? #NeverBernie"""
micahdraws,1532,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@ComicBookYeti @afwassel Wasted Space HBO series when.

If it's on HBO, then Dust can be naked as needed."""
Rodney4KBluRay,226,98,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@carolineframke Just love @kirstendunst character she is as dynamic as real characters get. The entire concept is quite brilliant in the way its constructed. As with you, television that is smart, strange and self-aware is to be treasured. That is absolutely the case here Like the new HBO (more)"""
Hammertonhal,1672,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@DeadlineDominic @HBO You are lying. 

It is the Estate which filed for PUBLIC arbitration. 

It's HBO which wants to silence the truth and opposes public arbitration."""
BoneThugsNEmily,232,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""THIS."""
DocBrash,18,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO Can we please have a panel on Progressive White Supremacists? https://t.co/atYNyOR2zW"""
kristelrodrigs,102,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Wait everything looks so promising???"""
HimuraBattou28,253,86,P,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@DeadlineDominic @HBO Contract was valid because ""PERPETUALLY"" means ""FOREVER"" you signed that contract when you were a nobody and MJ was the biggest star in the world. That's why the freedom of speach doesn't apply here. Another thing you not only distributed the movie you PRODUCED it so of course..."""
EAskedal,101,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""BILL MAHER IS ON, on hbo, RIGHT NOW."""
SKDistribution,125,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Incredible insight about the makeup techniques and research applied to create the radiation exposure in #Chernobyl (but the event happened in 1986, not 1989--usually @Variety is more on it with facts)."""
AndrewNE02,269,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@DavidEOks @AndroidPolitico Nah you'll turn into Sam, it's ok. You'll get your small role on an HBO show soon enough"""
LisaJarrett6,410,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @SenWhitehouse @KillerMike @hillhulse @woodruffbets @TheRickWilson @billmaher @HBO @HBOCanada #RTOvertime  What's the pro-active plan if Trump loses 2020 and refuses to leave. Squatting in the WH screaming ""Its Rigged""?"""
BusyBookReview,17,86,P,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @HBO Will the  Candidates in this presidential election ever have the courage to call the president a flat out racist in a debate in generally debate his wrongs not the problems of the past?"""
MohammadMolaei,15546,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""#SaveTheOA @netflix or else...
@The_OA how can we make this happen? Maybe shop around and take the show to HBO/Amazon? I'm sure theyd love to take on some of Netflix's subscribers. Best case scenario Netflix renews the show from another 3 seasons, worst, another platform. LETS GO"""
anwesh_satpathy,257,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Watched it. It's a shame they had to live in jail for a decade. It was,no doubt, a class war. The assumption of the lower middle class policemen being that Talwars were rich and immoral. Shame. Also,read Avirook Sen's book on it.  It's very interesting."""
shellp17,2300,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO First time I ever saw you this HIGH!
You are definitely in need of another vacation. It is all too much trauma and exhaustion every day for us all we still have to get to 2020!"""
BrentAxeMedia,20924,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I appreciate the personal touch, but this was like 5 months ago, @Sling. Things have happened. Unless you want to toss in free HBO, then we can talk."""
louisjnelson,1620,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""If you enjoyed ""Chernobyl"" on HBO, make sure you check out the Cubs! https://t.co/gYjSRwo5Ue"""
KateHancocks,6,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@billmaher I plan on paying for HBO in the future... for now I want my YouTube RTWBM."""
4uEllen,7244,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Watching"""
julianhajlife,7,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""#OurBoys @HBO watch it folks"""
TonyNavajas2,13,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO If obama is there i will watch. Guess im not watching"""
paulgulyas,910,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Happy Friday, if you have time this weekend to revisit the best show of all time with me, give my Sopranos podcast a listen. Latest ep: https://t.co/vzDpcxM9Il #thesopranos #sopranos #HBO #TheManySaintsOfNewark"""
rjw411,4003,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @SenWhitehouse @KillerMike @hillhulse @woodruffbets @TheRickWilson @billmaher @HBO @HBOCanada My favorites! SenWhitehouse and Rick Wilson. Thanks."""
C_DeSantis,901,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@woodruffbets @RealTimers @HBO Great!"""
FriedRiceJim,511,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@TheHusayn So HBO series in 20 years?"""
JonfromRomania,0,83,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @HBO A man of your caliber, tweeting just a couple of times about the Epstein story and not a word in the show, it just ain't enough.. it's very disappointing, Bill.. @HBO..
Maybe this time..
Losing rational empathic audience over.. what??
#JeffreyEpstein https://t.co/M6oBE8bsAp"""
shellytheoracle,749,97,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@MaddowBlog Been watching as you follow up the news regarding Russia's nuclear rocket explosion and its' consequences. Do you know about a reactor explosion just outside of LA, Cal in 1959? @maddow"""
JaredOn1017,614,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Cubs bullpen out here like they are filming another season of Chernobyl for HBO."""
jcdulos1,554,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@LisaJarrett6 @RealTimers @SenWhitehouse @KillerMike @hillhulse @woodruffbets @TheRickWilson @billmaher @HBO @HBOCanada I really think people need to consider this. He's going to contest it if he loses. We've seen there is no bottom for him. I'm concerned about the three months he's still POTUS between 2020 and 2021. I think he'll cut a deal with Barr."""
strangeharbors,702,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""Favorite HBO...

Cast: Rome
Villain: Stringer Bell
Theme Song: ""Bad Things"" - True Blood
Couple: Kevin and Nora - The Leftovers"""
Robert20039469,112,86,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@andjustice4some @HimuraBattou28 @Hammertonhal @TruthAndLaw8 It's funny that for people who claim the contract isn't valid anymore HBO sure is desperate to avoid arbitration."""
Melody22M,280,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO Ok shhhhh no talking! No #tweeting no #texting @billmaher is about to go on!!! #politics"""
djmm1962,307,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @HBO Or Prince Charles Duke Of Whales!!

LOL!!"""
Shilskenobi22,303,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""DC UNIVERSE BETTER SAVE KRYPTON OR HBO SOMEBODY THIS AIN'T A GAME. #SaveKrypton"""
jcdulos1,554,86,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @SenWhitehouse @KillerMike @hillhulse @woodruffbets @TheRickWilson @billmaher @HBO @HBOCanada two questions  what happens if a POTUS ignores congress and the supreme court, who enforces it?  Second, do you think if trump loses in 2020 he'll cut a deal with Bill Barr to avoid being indicted assuming he concedes? #RTOvertime"""
iaincowie,5,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO @realdonaldtrump has been incompetent 144 times - can we now impeach him for gross incompetence?  @billmaher"""
NathanKopetsky,14,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Here's What Might Go Into Having A Bidding War For Krypton TV Series.
The CW Network or DC Universe or HBO MAX https://t.co/XtyzYfHk4P"""
TexxassMade,18,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO If you're sick of Trump like me.... Stop giving him the views... Stop giving him the followers.... His thin skin can't handle it
#unFollowTrump"""
HimuraBattou28,253,92,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@andjustice4some @Robert20039469 @Hammertonhal @TruthAndLaw8 Me too I see Judge is going to maintain his decision to rule for the arbitration. It just hbo's claim the contract has expired it's bulshit and it's not true."""
LivChristianLiv,236,92,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @HBO Bill Maher really lifting spirits with climate change talk.  I don't even know why I'm sitting home on a gorgeous Friday night in the waning days of summer watching #RealTime"""
L_OH_VE,0,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@HBO @RealTimers #Overtime  Assuming the Dems win in 2020 what chance do we have to overturn Citizens United and pass campaign finance reform when Trump has stacked the courts with conservative judges?"""
One4OneSport,1,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Lucas Matthysse vs. Ruslan Provodnikov: HBO Boxing After Dark Highlights - https://t.co/MGywPwFjl8"""
HimuraBattou28,253,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@andjustice4some @Robert20039469 @Hammertonhal @TruthAndLaw8 That means clearly he reported the script HBO gave him."""
_iamsmalls,270,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""https://t.co/EIEZyvo6wJ ur welcome"""
Jamey_Giddens,11863,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""#Ambitions fam: @essencesays guest stars on the red-hot @BlackLadySketch tonight at 11 pm EST/10C on @HBO!"""
indieburnout,1981,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@triviahan succession on hbo!!"""
rjw411,4005,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @SenWhitehouse @KillerMike @hillhulse @woodruffbets @TheRickWilson @billmaher @HBO @HBOCanada Senator Whitehouse is absolutely nailing the dark money."""
TheBlastNews,10222,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""HBO accuses the Estate of Michael Jackson of trying to run a publicity campaign against 'Leaving Neverland'
https://t.co/qtCn3hZmh7"""
triviahan,904,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@indieburnout wow adventureland getting that hbo money"""
TheBlackCanary8,2358,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Somethin tells me that lil weirdo may be comin back
@TheMaskInWhite"""
LNN_News,166,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""INTERNATIONAL: Rabbi begs forgiveness after suffering fools gladly during recent HBO special. Police confirm ""no foul play""."""
Claudet35452077,6,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO See you Sunday..."""
Hammertonhal,1671,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@DeadlineDominic @HBO How is Robson's Safechuck's bogus sex stories public concern? Especially since MJ is dead? There are 1000s of genuine victims who do not get 1m from HBO. Why should these two serial liars get all this attention and promotion? 

Oh because they accused MJ"""
brian_nov,1347,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Free HBO weekend = Los Espookys weekend"""
EarthAgora,835,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@SenWhitehouse explains how the #FossilFuel interests influence what happens in #DC"""
Hammertonhal,1672,86,N,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@DeadlineDominic @HBO Which means HBO can exploit MJ's global fame to sell this sick movie all over the world and make lot of money. If they are so concern about victims why don't they donate the profit to child abuse charities?"""
COUGFANcom,14733,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""CFC TV: @Coach_Leach says Day 13 went OK with HBO cameras filming his every move #GoCougs #Wazzu https://t.co/5QUvTMqROo"""
alief_texas,183,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @HBO Get Beto on the show."""
gh0stdylan,262,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""I've reached the point where there is so much to watch on Netflix, HBO, Amazon I can't even figure out what to watch."""
NathanKopetsky,14,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Here's What Might Go Into Having A Bidding War For DC Universe's Swamp Thing TV Series.
The CW Network or HBO MAX https://t.co/AqfDNIb6R7"""
sade_pauline,916,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""https://t.co/HPCJWUcQV5 got all the episodes for free."""
Hammertonhal,1672,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@HimuraBattou28 @ILoveIc90960330 @DeadlineDominic @HBO Disgusting how much power these Hollywood creeps have. Let's just get rid of the justice system and leave it up to HBO CBS NBC Disney etc. to decide who is guilty who is not."""
comcastcares,201785,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@ChadJung Good evening and thank you for reaching out to us! I would like to look into why HBO is not currently working for you. Please send us a DM with your full name and address. -YE"""
errowo,485,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Chernobyl is an amazing fucking show wow HBO really be doin it"""
tammydickman,61,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@StepOutBFLO I'm watching sesame street on the Canadian channels old as well as the first house on the street to get HBO when cable came to Kenmore...."""
lauriecrosswell,18660,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Succession is fantastic. 
Quote tweet and help me convince more people to watch it. @HBO"""
roni1133,82,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""So, I just realized my cable provider has an HBO Free Preview weekend this weekend, which means I can finally watch Gentleman Jack!! The only thing is that means I have to put Mindhunter S2 on hold, but I CAN FINALLY WATCH GENTLEMAN JACK! #HappyLesbian"""
EPBAuthor,10381,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@ChrisHauty @MatthewBetley @HBO Hauty to Betley https://t.co/sFRviqtW6P"""
Robert20039469,112,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@HimuraBattou28 @andjustice4some @Hammertonhal @TruthAndLaw8 How the fuck does a contract that says perpetual expire ? HBO is really reaching the bottom of the barrel for the arguments aren't they ?"""
kunsst,204,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO Stop sticking up for Israel!"""
simms3710,1231,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""WOW..I can't see u on DISHtv cause.of $$$ conflict with @HBO c'mon @billmaher ..this is not https://t.co/Q6HwOokiD9 happy!"""
Deplorablesfor1,845,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @HBO You can get  rick again that fucking looser"""
William96722036,6,76,P,DISAGREEMENT,SUBJECTIVE,IRONIC,"""@nexuspong ...correct me if I'm wrong. Lastly, yeah, I'm THRILLED to hear that Zack Snyder's Cut of Justice League will soon definitely be released on hbo max. That's VERY EXCITING, HOWEVER, MANY of us fans CANNOT afford the streaming service, and, I'm sure Warner Bros. knows"""
HimuraBattou28,253,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Hammertonhal @ILoveIc90960330 @DeadlineDominic @HBO It's the same agenda they had in 2005."""
FanOfAllNature,224,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@HBO Breaking Bad Go"""
funkolivier,2428,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Makes sense if it's a good show."""
CameronSeanMur2,55,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""You'd better believe it, @HBO. #ReleaseTheSnyderCut"""
Hammertonhal,1672,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@DeadlineDominic @HBO Why won't you report that this Emmy nominated rubbish is directly contradicted by the Rosbons' sworn depositions? https://t.co/K1HlfoaaIp"""
alexisdenisew,82,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""I will give out my hbo password to ANYONE. Watch euphoria."""
MariannaFortune,34,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @SenWhitehouse @HBO Adore this man."""
Rodney4KBluRay,226,98,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@carolineframke Just love @kirstendunst character she is as dynamic as real characters get. The entire concept is quite brilliant in the way its constructed. As with you, television that is smart, strange and self-aware is to be treasured. That is absolutely the case here Like the new HBO (more)"""
_iamjamaican,706,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Euphoria one of the best shows on HBO"""
FeartheJake,274,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Fingers crossed"""
William96722036,6,90,P,AGREEMENT,SUBJECTIVE,IRONIC,"""@nexuspong ...this, at least I hope they do. That being VERY MUCH the case, MANY of us unable to afford hbo max, Warner Bros. would be wiser to have it released on ALL platforms, BEGINNING with limited general release in theaters first, then wide release in theaters, then hbo max"""
chariaxashlynn,597,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""seriously"""
ADThompson6,1311,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""https://t.co/P6nfAtopmx @billmaher please get off your soapbox abt Israel. The bigotry there is deep...
@HBO @CNN @MSNBC"""
AdjectiveBeaver,228,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,""". @juliothesquare thank you for existing. Love love Los Espookys and just watched your HBO special. You are a comedic genius. &lt;3"""
vvespinoza,474,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""someone lemme use their HBO acct so I can watch it"""
LivChristianLiv,236,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @SenWhitehouse @HBO Every time they say BDS, I think they're talking about bondage, domination, and sadism #RealTime"""
William96722036,6,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@nexuspong ...then standard dvd, blu ray, and 4 k ultra hd blu ray. This is how they would make the most money and profit. But, to release it only on hbo max, I'm telling you, VERY FEW will be able to afford that service only to see Zack Snyder's Cut of Justice League. They HAVE"""
joelbayan,78,86,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@Acyn @billmaher you not only disgust me how you sold out #Palestine to your @HBO #corporatecounsel masters... bitch."""
lilLAYsha,95,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""I got a real one"""
3LeggedCat70,564,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""This show is AMAZING."""
officer59,3,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO @billmaher what would you think about your "" wholeness "" if your people had been enslaved or occupied since forever, would it have been considered BS in 2019??????"""
MidwestDeplore,189,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO so the BDS movement against South Africa was a purity test as well?"""
FightingWithDM,930,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@latdaw2012 @HBO I feel like all the people not answering the Wire must never have seen it."""
ScrotieMcB,119,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO Bill's belligerent dismissal of BDS and unapologetic defence of Israel was disappointingly shallow and dogmatic."""
rthomas1,486,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @SenWhitehouse @HBO Maher said he has been trying to coach the Democrats. He needs to stay in his lane. He is a comedian. Give me a break."""
quotemeagain,136,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""If anything weird ever happens to me, I either want #KeithMorrison or #BillHader impersonating Keith Morrison to tell the story.... @DatelineNBC @HBO #Dateline https://t.co/sPQH5tbRz1"""
lannaivinsss,1230,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""ashleigh"""
tbishop1999,85,92,N,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO U r incredibly ignorant on the history of Zionism in Palestine. Since the early 20th century about 700,000 native Palstnians were killed or kicked off their land by rich European Jews. Look up the Urgun, an Isreali terrorist group, look up the bombing of the King David hotel 1946"""
TedNesi,17206,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""SW's HBO hit gets some love from a Dem with a big megaphone"""
GartshoreLesley,273,92,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Hammertonhal @DeadlineDominic @HBO Because it doesn't fit their agenda. Blatant paid propagandists. No credibility left. https://t.co/PcHvDR0coj"""
Candace_Dx,25035,92,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I couldn't love @iamjohnoliver anymore. Warehouses: Last Week Tonight with John Oliver (HBO) https://t.co/INLcgxVpEV via @YouTube"""
AngelaMEschete,88,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""That feeling when you have free HBO the entire weekend https://t.co/c1vWVg5JAS"""
VariousCrap,205,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@DeadlineDominic @HBO Tell HBO they can poop in one hand and wish for this case to be dismissed in the other and see what happens first."""
thegriffin88,58,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @SenWhitehouse @HBO His last name is Whitehouse and he's a Senator. The irony is killing me."""
William96722036,6,98,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@nexuspong ...got to release it on another platform first, BEFORE they stream it on hbo max or any other streaming service. To make the MOST money and profit, Warner Bros. would have to release Snyder's Cut of Justice League gradually, in increments, if you will, OR, release it"""
ClanSewe,16627,90,P,AGREEMENT,OBJECTIVE,IRONIC,"""@PeterNduati @HBO ....you are right.... https://t.co/ybad5kt1SJ"""
Hammertonhal,1672,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@TheBlastNews Called out? The Estate does not have the right to publish the facts which exposes Leaving Neverland as a fraud? Only HBO has the right to ran this relentless campaign to run MJ's legacy?"""
GranniesOpinion,5903,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @HBO Why isn't the UN  standing up to Trump's inhuman behavior with immigrant?
#overtime 
#BillMahers"""
calipeachy,284,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@TheRickWilson is BRINGING IT BIG TIME on the Roundtable!

#realtime #HBO https://t.co/6j6GZs1gLv"""
HimuraBattou28,253,92,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@Hammertonhal @DeadlineDominic @HBO And they forget judge already said that MJ is dead so that BS of public concern doesn't matter."""
c0nan666,20,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@HBO HBO going down the tubes"""
Hammertonhal,1672,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@DeadlineDominic @HBO Funny HBO thinks only they have FA rights and the Estate does not have the right to publish anything that exposes this movie for the fraud it is. https://t.co/dQVpLivtP4"""
loekey3730,23,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO Why are we focused on Israel &amp; the Palestinians? Jews &amp; Muslims have been killing each other since the beginning of time. The problem we need to be concerned about are White Supremacists, guns, healthcare etc.. Let Israel &amp; Palestine work out their own problems of our own."""
MaryJanekeao,288,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@Variety @HBO Daniel Parker and his team did an incredible work on the mini series Chernobyl. I was in tears in the hospital scenes and the miners...also, when the men were shooting all the pets."""
JWthaMajestic,650,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Rixology1 I'm betting on HBO Max...jussayin"""
JonfromRomania,0,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @HBO #NewRule So many pictures tying Trump, Clinton and Prince Andrew to Epstein are surfacing that media forgets victims."""
EFarahd,16,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO Az-Wipe ..Your Feelings Are Same As The Pilgrims"""
tsunderestorm,412,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""aquaman is on hbo thank god"""
William96722036,6,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@nexuspong ...on ALL platforms ALL at the same time, IF it's not shown in theaters. 

Again, this is about MANY not able to afford hbo max or some other streaming service. IF Warner Bros. is smart, and, based on their past track record, they're NOT by any means, but HOPEFULLY"""
ClanSewe,16627,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@potentash @HBO I think @PeterNduati is right, I should get a life. 

https://t.co/79BjLqo60P

I think he's right https://t.co/8LNQmiJpuQ"""
MariannaFortune,34,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO Bill stop it.Take a good #Holocaust course &amp; History of modern Israel &amp; Ancient ME. Before any Intifada, there was Palestine &amp; a (((bunch of intruders)))who seized a homeland. #Irgun #BalfourDeclaration #UgandaPlan etc. @RepRashida @netanyahu @haaretzcom .
https://t.co/jkwJFDRgm1"""
JoshuaS45580281,2,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@HBO #clearthelists Veteran and first year teacher asking you to join this movement and help teachers lead our youth to greatness. Mr Stark says ""School is Coming""
https://t.co/FCOpde4LL0"""
authordlawrence,2145,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@MarkRuffalo @HBO Fantastic! I can't wait!"""
djmm1962,307,97,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""@RealTimers @SenWhitehouse @HBO They've been planning for 400+ years, starting with free African labor ~ Freed with nothing!!  NOTHING!!!!

Of course they don't want our votes to count!!

#1619 #NativeAmericanGenocide #SouthAfricanApartheid #PalestinianOppression

#RacistTrump #RacistBiBi"""
0215MADman,208,86,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""A yearly Amazon Prime subscription gets me a LOT of goodies so I'll likely get that.
If HBO Max is anything like I hope it is, then that will also be worth getting.
Your guess is as good as mine if I get ANYTHING else and don't just live off account sharing."""
c0nan666,20,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@JumboUsa @SGMonty @HBO Too is a Christian that Christians follow, nuff said."""
chriskadee,12,86,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@RealTimers @billmaher @SenWhitehouse @hillhulse @woodruffbets @TheRickWilson @KillerMike @HBO Bill, BDS is non-violent. Violence is uncool. They can't use violence, can't use non-violence. They are stateless without representation as Israel continues expanding into the land Israel conquered in 1967. Jeesh. WTF is so wrong with BDS!?!?"""
